"symbol"	"ensembl_gene_id"	"entrez_id"
"OR4C6"	"ENSG00000181903"	219432
"OR4D10"	"ENSG00000254466"	390197
"OR4D11"	"ENSG00000176200"	219986
"OR4D5"	"ENSG00000171014"	219875
"OR4D6"	"ENSG00000166884"	219983
"OR4D9"	"ENSG00000172742"	390199
"OR4F29"	"ENSG00000284733"	729759
"OR4F5"	"ENSG00000186092"	79501
"OR4P4"	"ENSG00000181927"	81300
"OR4S1"	"ENSG00000176555"	256148
"OR4S2"	"ENSG00000174982"	219431
"OR4X1"	"ENSG00000176567"	390113
"OR4X2"	"ENSG00000172208"	119764
"OR51A2"	"ENSG00000205496"	401667
"OR51A4"	"ENSG00000205497"	401666
"OR51A7"	"ENSG00000176895"	119687
"OR51B2"	"ENSG00000279012"	79345
"OR51B4"	"ENSG00000183251"	79339
"OR51B5"	"ENSG00000167355"	282763
"OR51B6"	"ENSG00000176239"	390058
"OR51D1"	"ENSG00000197428"	390038
"OR51E1"	"ENSG00000180785"	143503
"OR51E2"	"ENSG00000167332"	81285
"OR51F1"	"ENSG00000280021"	256892
"OR51F2"	"ENSG00000176925"	119694
"OR51G1"	"ENSG00000278870"	79324
"OR51G2"	"ENSG00000176893"	81282
"OR51I1"	"ENSG00000167359"	390063
"OR51I2"	"ENSG00000187918"	390064
"OR51L1"	"ENSG00000176798"	119682
"OR51M1"	"ENSG00000184698"	390059
"OR51Q1"	"ENSG00000167360"	390061
"OR51S1"	"ENSG00000176922"	119692
"OR51T1"	"ENSG00000176900"	401665
"OR51V1"	"ENSG00000176742"	283111
"OR52A1"	"ENSG00000182070"	23538
"OR52A5"	"ENSG00000171944"	390054
"OR52B2"	"ENSG00000255307"	255725
"OR52B4"	"ENSG00000221996"	143496
"OR52B6"	"ENSG00000187747"	340980
"OR52D1"	"ENSG00000181609"	390066
"OR52E2"	"ENSG00000176787"	119678
"OR52E4"	"ENSG00000180974"	390081
"OR52E6"	"ENSG00000205409"	390078
"OR52E8"	"ENSG00000183269"	390079
"OR52H1"	"ENSG00000181616"	390067
"OR52I1"	"ENSG00000232268"	390037
"OR52I2"	"ENSG00000226288"	143502
"OR52J3"	"ENSG00000205495"	119679
"OR52K1"	"ENSG00000196778"	390036
"OR52K2"	"ENSG00000181963"	119774
"OR52L1"	"ENSG00000183313"	338751
"OR52M1"	"ENSG00000197790"	119772
"OR52N1"	"ENSG00000181001"	79473
"OR52N2"	"ENSG00000180988"	390077
"OR52N4"	"ENSG00000181074"	390072
"OR52N5"	"ENSG00000181009"	390075
"OR52R1"	"ENSG00000279270"	119695
"OR52W1"	"ENSG00000175485"	120787
"OR52Z1"	"ENSG00000176748"	283110
"OR56A1"	"ENSG00000180934"	120796
"OR56A3"	"ENSG00000184478"	390083
"OR56A4"	"ENSG00000183389"	120793
"OR56A5"	"ENSG00000188691"	390084
"OR56B1"	"ENSG00000181023"	387748
"OR56B4"	"ENSG00000180919"	196335
"OR5A1"	"ENSG00000172320"	219982
"OR5A2"	"ENSG00000172324"	219981
"OR5AK2"	"ENSG00000181273"	390181
"OR5AN1"	"ENSG00000176495"	390195
"OR5AP2"	"ENSG00000172464"	338675
"OR5AR1"	"ENSG00000172459"	219493
"OR5AS1"	"ENSG00000181785"	219447
"OR5B12"	"ENSG00000172362"	390191
"OR5B17"	"ENSG00000197786"	219965
"OR5B2"	"ENSG00000172365"	390190
"OR5B21"	"ENSG00000198283"	219968
"OR5B3"	"ENSG00000172769"	441608
"OR5D13"	"ENSG00000279761"	390142
"OR5D14"	"ENSG00000186113"	219436
"OR5D16"	"ENSG00000205029"	390144
"OR5D18"	"ENSG00000186119"	219438
"OR5F1"	"ENSG00000149133"	338674
"OR5I1"	"ENSG00000167825"	10798
"OR5J2"	"ENSG00000174957"	282775
"OR5L1"	"ENSG00000279395"	219437
"OR5L2"	"ENSG00000205030"	26338
"OR5M1"	"ENSG00000255012"	390168
"OR5M10"	"ENSG00000254834"	390167
"OR5M11"	"ENSG00000255223"	219487
"OR5M3"	"ENSG00000174937"	219482
"OR5M8"	"ENSG00000181371"	219484
"OR5M9"	"ENSG00000150269"	390162
"OR5P2"	"ENSG00000276025"	120065
"OR5P2"	"ENSG00000280931"	120065
"OR5P2"	"ENSG00000183303"	120065
"OR5P3"	"ENSG00000278253"	120066
"OR5P3"	"ENSG00000280808"	120066
"OR5P3"	"ENSG00000182334"	120066
"OR5T1"	"ENSG00000262784"	390155
"OR5T1"	"ENSG00000181698"	390155
"OR5T2"	"ENSG00000262851"	219464
"OR5T2"	"ENSG00000181718"	219464
"OR5T3"	"ENSG00000261897"	390154
"OR5T3"	"ENSG00000172489"	390154
"OR5W2"	"ENSG00000187612"	390148
"OR6A2"	"ENSG00000184933"	8590
"OR6C1"	"ENSG00000205330"	390321
"OR6C2"	"ENSG00000179695"	341416
"OR6C3"	"ENSG00000205329"	254786
"OR6C4"	"ENSG00000179626"	341418
"OR6C6"	"ENSG00000188324"	283365
"OR6C65"	"ENSG00000205328"	403282
"OR6C68"	"ENSG00000205327"	403284
"OR6C70"	"ENSG00000184954"	390327
"OR6C74"	"ENSG00000197706"	254783
"OR6C75"	"ENSG00000187857"	390323
"OR6C76"	"ENSG00000185821"	390326
"OR6F1"	"ENSG00000169214"	343169
"OR6K2"	"ENSG00000196171"	81448
"OR6K3"	"ENSG00000203757"	391114
"OR6K6"	"ENSG00000180433"	128371
"OR6M1"	"ENSG00000196099"	390261
"OR6N1"	"ENSG00000197403"	128372
"OR6N2"	"ENSG00000188340"	81442
"OR6P1"	"ENSG00000186440"	128366
"OR6Q1"	"ENSG00000279051"	219952
"OR6T1"	"ENSG00000181499"	219874
"OR6X1"	"ENSG00000221931"	390260
"OR6Y1"	"ENSG00000197532"	391112
"OR8A1"	"ENSG00000196119"	390275
"OR8B12"	"ENSG00000170953"	219858
"OR8B2"	"ENSG00000284680"	26595
"OR8B3"	"ENSG00000284609"	390271
"OR8B4"	"ENSG00000280090"	283162
"OR8B8"	"ENSG00000197125"	26493
"OR8D1"	"ENSG00000196341"	283159
"OR8D2"	"ENSG00000279116"	283160
"OR8D4"	"ENSG00000181518"	338662
"OR8G1"	"ENSG00000197849"	26494
"OR8H1"	"ENSG00000262611"	219469
"OR8H1"	"ENSG00000181693"	219469
"OR8H2"	"ENSG00000181767"	390151
"OR8H3"	"ENSG00000181761"	390152
"OR8I2"	"ENSG00000172154"	120586
"OR8J1"	"ENSG00000262796"	219477
"OR8J1"	"ENSG00000172487"	219477
"OR8J3"	"ENSG00000167822"	81168
"OR8K1"	"ENSG00000263328"	390157
"OR8K1"	"ENSG00000150261"	390157
"OR8K3"	"ENSG00000262755"	219473
"OR8K3"	"ENSG00000280314"	219473
"OR8K5"	"ENSG00000181752"	219453
"OR8S1"	"ENSG00000284723"	NA
"OR8U8"	"ENSG00000262315"	504189
"OR9G4"	"ENSG00000262647"	283189
"OR9G4"	"ENSG00000172457"	283189
"OR9G9"	"ENSG00000262191"	504191
"OR9I1"	"ENSG00000172377"	219954
"OR9K2"	"ENSG00000170605"	441639
"OR9Q1"	"ENSG00000186509"	219956
"OR9Q2"	"ENSG00000186513"	219957
"ORC1"	"ENSG00000085840"	4998
"ORMDL2"	"ENSG00000123353"	29095
"OS9"	"ENSG00000135506"	10956
"OSBP"	"ENSG00000110048"	5007
"OSBPL5"	"ENSG00000021762"	114879
"OSBPL9"	"ENSG00000117859"	114883
"OSCP1"	"ENSG00000116885"	127700
"OTOG"	"ENSG00000188162"	340990
"OTUB1"	"ENSG00000167770"	55611
"OTUD1"	"ENSG00000165312"	220213
"OTUD3"	"ENSG00000169914"	23252
"OTUD7B"	"ENSG00000264522"	56957
"OVCH1"	"ENSG00000187950"	341350
"OVCH2"	"ENSG00000183378"	341277
"OVGP1"	"ENSG00000085465"	5016
"OVOL1"	"ENSG00000172818"	5017
"OXCT2"	"ENSG00000198754"	64064
"P2RX3"	"ENSG00000109991"	5024
"P2RY2"	"ENSG00000175591"	5029
"P2RY6"	"ENSG00000171631"	5031
"P3H1"	"ENSG00000117385"	64175
"P4HA1"	"ENSG00000122884"	5033
"P4HA3"	"ENSG00000149380"	283208
"PA2G4"	"ENSG00000170515"	5036
"PAAF1"	"ENSG00000175575"	80227
"PABPC4"	"ENSG00000090621"	8761
"PACS1"	"ENSG00000175115"	55690
"PACSIN3"	"ENSG00000165912"	29763
"PADI1"	"ENSG00000281459"	29943
"PADI1"	"ENSG00000142623"	29943
"PADI2"	"ENSG00000117115"	11240
"PADI3"	"ENSG00000280549"	51702
"PADI3"	"ENSG00000142619"	51702
"PADI4"	"ENSG00000280908"	23569
"PADI4"	"ENSG00000159339"	23569
"PADI6"	"ENSG00000280949"	353238
"PADI6"	"ENSG00000276747"	353238
"PAFAH1B2"	"ENSG00000168092"	5049
"PAFAH2"	"ENSG00000158006"	5051
"PAK1"	"ENSG00000149269"	5058
"PALD1"	"ENSG00000107719"	27143
"PALMD"	"ENSG00000099260"	54873
"PAMR1"	"ENSG00000149090"	25891
"PAN2"	"ENSG00000135473"	9924
"PANK1"	"ENSG00000152782"	53354
"PANK4"	"ENSG00000273494"	55229
"PANK4"	"ENSG00000157881"	55229
"PANX1"	"ENSG00000110218"	24145
"PANX3"	"ENSG00000154143"	116337
"PAOX"	"ENSG00000148832"	196743
"PAPPA2"	"ENSG00000116183"	60676
"PAPSS2"	"ENSG00000198682"	9060
"PAQR6"	"ENSG00000160781"	79957
"PAQR7"	"ENSG00000182749"	164091
"PARD3"	"ENSG00000148498"	56288
"PARG"	"ENSG00000227345"	8505
"PARK7"	"ENSG00000116288"	11315
"PARP1"	"ENSG00000143799"	142
"PARP11"	"ENSG00000111224"	57097
"PARS2"	"ENSG00000162396"	25973
"PARVA"	"ENSG00000197702"	55742
"PATE1"	"ENSG00000171053"	160065
"PATE2"	"ENSG00000196844"	399967
"PATE3"	"ENSG00000236027"	100169851
"PATE4"	"ENSG00000237353"	399968
"PATJ"	"ENSG00000132849"	10207
"PATL1"	"ENSG00000166889"	219988
"PAX2"	"ENSG00000075891"	5076
"PAX6"	"ENSG00000007372"	5080
"PAX7"	"ENSG00000009709"	5081
"PBLD"	"ENSG00000108187"	64081
"PBX1"	"ENSG00000185630"	5087
"PBXIP1"	"ENSG00000163346"	57326
"PC"	"ENSG00000173599"	5091
"PCBD1"	"ENSG00000166228"	5092
"PCBP2"	"ENSG00000197111"	5094
"PCDH15"	"ENSG00000150275"	65217
"PCED1B"	"ENSG00000179715"	91523
"PCF11"	"ENSG00000165494"	51585
"PCGF5"	"ENSG00000180628"	84333
"PCGF6"	"ENSG00000156374"	84108
"PCNX2"	"ENSG00000135749"	80003
"PCNX3"	"ENSG00000197136"	399909
"PCP4L1"	"ENSG00000248485"	654790
"PCSK7"	"ENSG00000160613"	9159
"PCSK9"	"ENSG00000169174"	255738
"PDC"	"ENSG00000116703"	5132
"PDCD11"	"ENSG00000148843"	22984
"PDCD4"	"ENSG00000150593"	27250
"PDE1B"	"ENSG00000123360"	5153
"PDE2A"	"ENSG00000186642"	5138
"PDE3A"	"ENSG00000172572"	5139
"PDE3B"	"ENSG00000152270"	5140
"PDE4B"	"ENSG00000184588"	5142
"PDE4DIP"	"ENSG00000178104"	9659
"PDE6C"	"ENSG00000095464"	5146
"PDE6H"	"ENSG00000139053"	5149
"PDGFD"	"ENSG00000170962"	80310
"PDHX"	"ENSG00000110435"	8050
"PDIK1L"	"ENSG00000175087"	149420
"PDLIM1"	"ENSG00000107438"	9124
"PDPN"	"ENSG00000162493"	10630
"PDSS1"	"ENSG00000148459"	23590
"PDZD3"	"ENSG00000172367"	79849
"PDZD7"	"ENSG00000186862"	79955
"PDZD8"	"ENSG00000165650"	118987
"PDZK1"	"ENSG00000174827"	5174
"PDZK1IP1"	"ENSG00000162366"	10158
"PDZRN4"	"ENSG00000165966"	29951
"PEA15"	"ENSG00000162734"	8682
"PEAR1"	"ENSG00000187800"	375033
"PEF1"	"ENSG00000162517"	553115
"PELI3"	"ENSG00000174516"	246330
"PER3"	"ENSG00000049246"	8863
"PERM1"	"ENSG00000187642"	84808
"PEX10"	"ENSG00000157911"	5192
"PEX11B"	"ENSG00000131779"	8799
"PEX14"	"ENSG00000142655"	5195
"PEX16"	"ENSG00000121680"	9409
"PEX5"	"ENSG00000288217"	5830
"PEX5"	"ENSG00000139197"	5830
"PFDN2"	"ENSG00000143256"	5202
"PFDN5"	"ENSG00000123349"	5204
"PFKFB2"	"ENSG00000123836"	5208
"PFKFB3"	"ENSG00000170525"	5209
"PFKM"	"ENSG00000152556"	5213
"PFKP"	"ENSG00000067057"	5214
"PGA3"	"ENSG00000229859"	643834
"PGA4"	"ENSG00000229183"	643847
"PGA5"	"ENSG00000256713"	5222
"PGAM1"	"ENSG00000171314"	5223
"PGAP2"	"ENSG00000148985"	27315
"PGBD2"	"ENSG00000185220"	267002
"PGBD5"	"ENSG00000177614"	79605
"PGD"	"ENSG00000142657"	5226
"PGGHG"	"ENSG00000142102"	80162
"PGLYRP3"	"ENSG00000159527"	114771
"PGLYRP4"	"ENSG00000163218"	57115
"PGM1"	"ENSG00000079739"	5236
"PGM2L1"	"ENSG00000165434"	283209
"PGR"	"ENSG00000082175"	5241
"PHACTR4"	"ENSG00000204138"	65979
"PHB2"	"ENSG00000215021"	11331
"PHC1"	"ENSG00000111752"	1911
"PHC2"	"ENSG00000134686"	1912
"PHF13"	"ENSG00000116273"	148479
"PHF21A"	"ENSG00000135365"	51317
"PHGDH"	"ENSG00000092621"	26227
"PHLDA2"	"ENSG00000274538"	7262
"PHLDA2"	"ENSG00000181649"	7262
"PHLDA3"	"ENSG00000174307"	23612
"PHLDB1"	"ENSG00000019144"	23187
"PHOX2A"	"ENSG00000165462"	401
"PHRF1"	"ENSG00000274780"	57661
"PHRF1"	"ENSG00000070047"	57661
"PHTF1"	"ENSG00000116793"	10745
"PHYH"	"ENSG00000107537"	5264
"PHYHIPL"	"ENSG00000165443"	84457
"PI4K2A"	"ENSG00000155252"	55361
"PI4KB"	"ENSG00000143393"	5298
"PIANP"	"ENSG00000139200"	196500
"PIAS3"	"ENSG00000131788"	10401
"PICALM"	"ENSG00000073921"	8301
"PIDD1"	"ENSG00000177595"	55367
"PIFO"	"ENSG00000173947"	128344
"PIGC"	"ENSG00000135845"	5279
"PIGK"	"ENSG00000142892"	10026
"PIGM"	"ENSG00000143315"	93183
"PIGR"	"ENSG00000162896"	5284
"PIGV"	"ENSG00000060642"	55650
"PIH1D2"	"ENSG00000150773"	120379
"PIK3AP1"	"ENSG00000155629"	118788
"PIK3C2A"	"ENSG00000011405"	5286
"PIK3C2B"	"ENSG00000133056"	5287
"PIK3C2G"	"ENSG00000139144"	5288
"PIK3CD"	"ENSG00000171608"	5293
"PIK3R3"	"ENSG00000117461"	8503
"PINK1"	"ENSG00000158828"	65018
"PIP4K2A"	"ENSG00000150867"	5305
"PIP4K2C"	"ENSG00000166908"	79837
"PIP5K1A"	"ENSG00000143398"	8394
"PITHD1"	"ENSG00000057757"	57095
"PITPNM1"	"ENSG00000110697"	9600
"PITRM1"	"ENSG00000107959"	10531
"PITX3"	"ENSG00000107859"	5309
"PIWIL4"	"ENSG00000134627"	143689
"PKD2L1"	"ENSG00000107593"	9033
"PKLR"	"ENSG00000262785"	5313
"PKLR"	"ENSG00000143627"	5313
"PKN2"	"ENSG00000065243"	5586
"PKNOX2"	"ENSG00000165495"	63876
"PKP1"	"ENSG00000081277"	5317
"PKP2"	"ENSG00000057294"	5318
"PKP3"	"ENSG00000184363"	11187
"PLA2G12B"	"ENSG00000138308"	84647
"PLA2G2A"	"ENSG00000188257"	5320
"PLA2G2C"	"ENSG00000187980"	391013
"PLA2G2D"	"ENSG00000117215"	26279
"PLA2G2E"	"ENSG00000188784"	30814
"PLA2G2F"	"ENSG00000158786"	64600
"PLA2G4A"	"ENSG00000116711"	5321
"PLA2G5"	"ENSG00000127472"	5322
"PLAC9"	"ENSG00000189129"	219348
"PLAU"	"ENSG00000122861"	5328
"PLBD1"	"ENSG00000121316"	79887
"PLCB3"	"ENSG00000149782"	5331
"PLCE1"	"ENSG00000138193"	51196
"PLCH2"	"ENSG00000276429"	9651
"PLCH2"	"ENSG00000149527"	9651
"PLCZ1"	"ENSG00000139151"	89869
"PLD5"	"ENSG00000180287"	200150
"PLEKHA1"	"ENSG00000107679"	59338
"PLEKHA5"	"ENSG00000052126"	54477
"PLEKHA6"	"ENSG00000143850"	22874
"PLEKHA7"	"ENSG00000166689"	144100
"PLEKHB1"	"ENSG00000021300"	58473
"PLEKHG5"	"ENSG00000171680"	57449
"PLEKHG6"	"ENSG00000008323"	55200
"PLEKHM2"	"ENSG00000116786"	23207
"PLEKHN1"	"ENSG00000187583"	84069
"PLEKHO1"	"ENSG00000023902"	51177
"PLEKHS1"	"ENSG00000148735"	79949
"PLET1"	"ENSG00000188771"	349633
"PLK3"	"ENSG00000173846"	1263
"PLOD1"	"ENSG00000083444"	5351
"PLPP3"	"ENSG00000162407"	8613
"PLPP4"	"ENSG00000203805"	196051
"PLXDC2"	"ENSG00000120594"	84898
"PLXNA2"	"ENSG00000076356"	5362
"PM20D1"	"ENSG00000162877"	148811
"PMEL"	"ENSG00000185664"	6490
"PMVK"	"ENSG00000163344"	10654
"PNLIP"	"ENSG00000175535"	5406
"PNLIPRP1"	"ENSG00000187021"	5407
"PNLIPRP2"	"ENSG00000266200"	5408
"PNLIPRP3"	"ENSG00000203837"	119548
"PNPLA2"	"ENSG00000177666"	57104
"PNRC2"	"ENSG00000189266"	55629
"PODN"	"ENSG00000174348"	127435
"POGK"	"ENSG00000143157"	57645
"POGZ"	"ENSG00000143442"	23126
"POLA2"	"ENSG00000014138"	23649
"POLD3"	"ENSG00000077514"	10714
"POLD4"	"ENSG00000175482"	57804
"POLL"	"ENSG00000166169"	27343
"POLR2G"	"ENSG00000168002"	5436
"POLR2L"	"ENSG00000177700"	5441
"POLR3A"	"ENSG00000148606"	11128
"POLR3C"	"ENSG00000186141"	10623
"POLR3GL"	"ENSG00000121851"	84265
"POMGNT1"	"ENSG00000085998"	55624
"POU2AF1"	"ENSG00000110777"	5450
"POU2F1"	"ENSG00000143190"	5451
"POU2F3"	"ENSG00000137709"	25833
"POU3F1"	"ENSG00000185668"	5453
"POU6F1"	"ENSG00000184271"	5463
"PPA1"	"ENSG00000180817"	5464
"PPCS"	"ENSG00000127125"	79717
"PPFIA1"	"ENSG00000288198"	8500
"PPFIA1"	"ENSG00000131626"	8500
"PPFIA4"	"ENSG00000143847"	8497
"PPFIBP1"	"ENSG00000110841"	8496
"PPFIBP2"	"ENSG00000166387"	8495
"PPHLN1"	"ENSG00000134283"	51535
"PPIAL4A"	"ENSG00000263353"	653505
"PPIAL4D"	"ENSG00000256374"	645142
"PPIAL4E"	"ENSG00000271567"	730262
"PPIAL4F"	"ENSG00000275974"	728945
"PPIAL4F"	"ENSG00000279782"	728945
"PPIAL4G"	"ENSG00000236334"	644591
"PPIE"	"ENSG00000084072"	10450
"PPIF"	"ENSG00000108179"	10105
"PPIH"	"ENSG00000171960"	10465
"PPM1J"	"ENSG00000155367"	333926
"PPME1"	"ENSG00000214517"	51400
"PPOX"	"ENSG00000143224"	5498
"PPP1CA"	"ENSG00000172531"	5499
"PPP1R12B"	"ENSG00000077157"	4660
"PPP1R14B"	"ENSG00000173457"	26472
"PPP1R15B"	"ENSG00000158615"	84919
"PPP1R1A"	"ENSG00000135447"	5502
"PPP1R32"	"ENSG00000162148"	220004
"PPP1R3C"	"ENSG00000119938"	5507
"PPP1R8"	"ENSG00000117751"	5511
"PPP2R1B"	"ENSG00000137713"	5519
"PPP2R2D"	"ENSG00000175470"	55844
"PPP2R5A"	"ENSG00000066027"	5525
"PPP2R5B"	"ENSG00000068971"	5526
"PPP3CB"	"ENSG00000107758"	5532
"PPP6R3"	"ENSG00000110075"	55291
"PPRC1"	"ENSG00000148840"	23082
"PPT1"	"ENSG00000131238"	5538
"PRAMEF1"	"ENSG00000116721"	65121
"PRAMEF10"	"ENSG00000282663"	343071
"PRAMEF10"	"ENSG00000187545"	343071
"PRAMEF11"	"ENSG00000281934"	440560
"PRAMEF11"	"ENSG00000239810"	440560
"PRAMEF12"	"ENSG00000116726"	390999
"PRAMEF17"	"ENSG00000204479"	391004
"PRAMEF19"	"ENSG00000204480"	645414
"PRAMEF2"	"ENSG00000282817"	65122
"PRAMEF2"	"ENSG00000120952"	65122
"PRAMEF20"	"ENSG00000204478"	645425
"PRAMEF4"	"ENSG00000282584"	400735
"PRAMEF4"	"ENSG00000243073"	400735
"PRAMEF5"	"ENSG00000276420"	343068
"PRAMEF5"	"ENSG00000282424"	343068
"PRAMEF5"	"ENSG00000283150"	343068
"PRAMEF5"	"ENSG00000270601"	343068
"PRAMEF6"	"ENSG00000282119"	440561
"PRAMEF6"	"ENSG00000232423"	440561
"PRAMEF8"	"ENSG00000278021"	391002
"PRAMEF8"	"ENSG00000282583"	391002
"PRAMEF8"	"ENSG00000283387"	391002
"PRAMEF8"	"ENSG00000182330"	391002
"PRAMEF9"	"ENSG00000281573"	343070
"PRAMEF9"	"ENSG00000282298"	343070
"PRAMEF9"	"ENSG00000283139"	343070
"PRAMEF9"	"ENSG00000204505"	343070
"PRB1"	"ENSG00000275517"	5542
"PRB1"	"ENSG00000275517"	653247
"PRB1"	"ENSG00000282673"	5542
"PRB1"	"ENSG00000282673"	653247
"PRB1"	"ENSG00000251655"	5542
"PRB1"	"ENSG00000251655"	653247
"PRB2"	"ENSG00000121335"	653247
"PRB3"	"ENSG00000275624"	5544
"PRB3"	"ENSG00000197870"	5544
"PRB4"	"ENSG00000274839"	5545
"PRB4"	"ENSG00000230657"	5545
"PRCC"	"ENSG00000143294"	5546
"PRCP"	"ENSG00000137509"	5547
"PRDM10"	"ENSG00000170325"	56980
"PRDM11"	"ENSG00000019485"	56981
"PRDM16"	"ENSG00000142611"	63976
"PRDM2"	"ENSG00000116731"	7799
"PRDX1"	"ENSG00000117450"	5052
"PRDX3"	"ENSG00000165672"	10935
"PRDX5"	"ENSG00000126432"	25824
"PRDX6"	"ENSG00000117592"	9588
"PRELP"	"ENSG00000188783"	5549
"PRF1"	"ENSG00000180644"	5551
"PRG3"	"ENSG00000156575"	10394
"PRG4"	"ENSG00000116690"	10216
"PRH1"	"ENSG00000277823"	5554
"PRH1"	"ENSG00000231887"	5554
"PRH2"	"ENSG00000272803"	5555
"PRH2"	"ENSG00000275679"	5555
"PRH2"	"ENSG00000134551"	5555
"PRICKLE1"	"ENSG00000139174"	144165
"PRIM1"	"ENSG00000198056"	5557
"PRKAA2"	"ENSG00000162409"	5563
"PRKAB2"	"ENSG00000131791"	5565
"PRKACB"	"ENSG00000142875"	5567
"PRKAG1"	"ENSG00000181929"	5571
"PRKCQ"	"ENSG00000065675"	5588
"PRKCZ"	"ENSG00000067606"	5590
"PRKG1"	"ENSG00000185532"	5592
"PRLHR"	"ENSG00000119973"	2834
"PRMT3"	"ENSG00000185238"	10196
"PRMT6"	"ENSG00000198890"	55170
"PRMT8"	"ENSG00000111218"	56341
"PROK1"	"ENSG00000143125"	84432
"PROSER2"	"ENSG00000148426"	254427
"PROX1"	"ENSG00000117707"	5629
"PRPF18"	"ENSG00000165630"	8559
"PRPF19"	"ENSG00000110107"	27339
"PRPF3"	"ENSG00000117360"	9129
"PRPF38A"	"ENSG00000134748"	84950
"PRPF38B"	"ENSG00000134186"	55119
"PRPF40B"	"ENSG00000110844"	25766
"PRPH"	"ENSG00000135406"	5630
"PRR13"	"ENSG00000205352"	54458
"PRR4"	"ENSG00000263247"	5554
"PRR4"	"ENSG00000263247"	11272
"PRR4"	"ENSG00000282269"	5554
"PRR4"	"ENSG00000282269"	11272
"PRR4"	"ENSG00000111215"	5554
"PRR4"	"ENSG00000111215"	11272
"PRR5L"	"ENSG00000135362"	79899
"PRR9"	"ENSG00000203783"	574414
"PRRC2C"	"ENSG00000117523"	23215
"PRRG4"	"ENSG00000135378"	79056
"PRRX1"	"ENSG00000116132"	5396
"PRSS23"	"ENSG00000150687"	11098
"PRSS38"	"ENSG00000185888"	339501
"PRTFDC1"	"ENSG00000099256"	56952
"PRUNE1"	"ENSG00000143363"	58497
"PSAP"	"ENSG00000197746"	5660
"PSD"	"ENSG00000059915"	5662
"PSEN2"	"ENSG00000143801"	5664
"PSMA1"	"ENSG00000129084"	5682
"PSMA5"	"ENSG00000143106"	5686
"PSMB2"	"ENSG00000126067"	5690
"PSMB4"	"ENSG00000159377"	5692
"PSMC3"	"ENSG00000165916"	5702
"PSMD13"	"ENSG00000185627"	5719
"PSMD4"	"ENSG00000159352"	5710
"PSRC1"	"ENSG00000134222"	84722
"PSTK"	"ENSG00000179988"	118672
"PTAFR"	"ENSG00000169403"	5724
"PTBP2"	"ENSG00000117569"	58155
"PTCH2"	"ENSG00000117425"	8643
"PTCHD3"	"ENSG00000276595"	374308
"PTCHD3"	"ENSG00000182077"	374308
"PTDSS2"	"ENSG00000282367"	81490
"PTDSS2"	"ENSG00000174915"	81490
"PTEN"	"ENSG00000284792"	5728
"PTEN"	"ENSG00000171862"	5728
"PTER"	"ENSG00000165983"	9317
"PTF1A"	"ENSG00000168267"	256297
"PTGDR2"	"ENSG00000183134"	11251
"PTGER3"	"ENSG00000050628"	5733
"PTGES3"	"ENSG00000110958"	10728
"PTGFR"	"ENSG00000122420"	5737
"PTGFRN"	"ENSG00000134247"	5738
"PTGS2"	"ENSG00000073756"	5743
"PTH"	"ENSG00000152266"	5741
"PTHLH"	"ENSG00000087494"	5744
"PTMS"	"ENSG00000159335"	5763
"PTP4A2"	"ENSG00000184007"	8073
"PTPMT1"	"ENSG00000285206"	114971
"PTPMT1"	"ENSG00000110536"	114971
"PTPN14"	"ENSG00000152104"	5784
"PTPN20"	"ENSG00000204179"	26095
"PTPN22"	"ENSG00000134242"	26191
"PTPN5"	"ENSG00000110786"	84867
"PTPN6"	"ENSG00000111679"	5777
"PTPN7"	"ENSG00000143851"	5778
"PTPRC"	"ENSG00000262418"	5788
"PTPRC"	"ENSG00000081237"	5788
"PTPRCAP"	"ENSG00000213402"	5790
"PTPRE"	"ENSG00000132334"	5791
"PTPRF"	"ENSG00000142949"	5792
"PTPRJ"	"ENSG00000149177"	5795
"PTPRO"	"ENSG00000151490"	5800
"PTPRU"	"ENSG00000060656"	10076
"PTS"	"ENSG00000150787"	5805
"PUM1"	"ENSG00000134644"	9698
"PUS3"	"ENSG00000110060"	83480
"PUS7L"	"ENSG00000129317"	83448
"PUSL1"	"ENSG00000169972"	126789
"PWWP2B"	"ENSG00000171813"	170394
"PYCR2"	"ENSG00000143811"	29920
"PYGM"	"ENSG00000068976"	5837
"PYGO2"	"ENSG00000163348"	90780
"PYHIN1"	"ENSG00000163564"	149628
"PYM1"	"ENSG00000170473"	84305
"PYROXD1"	"ENSG00000121350"	79912
"PYROXD2"	"ENSG00000119943"	84795
"PZP"	"ENSG00000126838"	5858
"QSER1"	"ENSG00000060749"	79832
"QSOX1"	"ENSG00000116260"	5768
"R3HCC1L"	"ENSG00000166024"	27291
"R3HDM2"	"ENSG00000179912"	22864
"RAB11FIP2"	"ENSG00000107560"	22841
"RAB13"	"ENSG00000143545"	5872
"RAB18"	"ENSG00000099246"	22931
"RAB1B"	"ENSG00000174903"	81876
"RAB25"	"ENSG00000132698"	57111
"RAB29"	"ENSG00000117280"	8934
"RAB30"	"ENSG00000137502"	27314
"RAB38"	"ENSG00000123892"	23682
"RAB39A"	"ENSG00000179331"	54734
"RAB3B"	"ENSG00000169213"	5865
"RAB3GAP2"	"ENSG00000118873"	25782
"RAB3IL1"	"ENSG00000167994"	5866
"RAB42"	"ENSG00000188060"	115273
"RAB4A"	"ENSG00000168118"	5867
